file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13818366.dem,16,212722,1661.798,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,409.4267,-626.3006,-712.8522,-913.6878
esea_match_13818366.dem,16,212722,1661.798,Team 2,Team 1,CounterTerrorist,Terrorist,17,8,FALSE,,Stomach,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-712.8522,-913.6878,409.4267,-626.3006
esea_match_13818366.dem,16,212740,1661.939,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,408.1734,-621.663,-715.3159,-904.0546
esea_match_13818366.dem,16,212902,1663.206,Team 2,Team 1,CounterTerrorist,Terrorist,70,0,FALSE,,Head,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-392.9704,-1152.282,-91.86868,-458.7059
esea_match_13818366.dem,16,213108,1664.817,Team 1,Team 2,Terrorist,CounterTerrorist,16,0,FALSE,,LeftLeg,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-77.95734,-346.514,-351.0075,-1275.06
esea_match_13818366.dem,16,213136,1665.036,Team 1,Team 2,Terrorist,CounterTerrorist,10,5,FALSE,,RightArm,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-70.30927,-348.7954,-351.0075,-1300.039
esea_match_13818366.dem,16,213642,1668.994,Team 1,Team 2,Terrorist,CounterTerrorist,12,7,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-67.63307,-249.0089,-316.4119,-1298.404
esea_match_13818366.dem,16,213664,1669.166,Team 1,Team 2,Terrorist,CounterTerrorist,10,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-100.873,-249.0076,-299.3527,-1303.585
esea_match_13818366.dem,16,213740,1669.76,Team 1,Team 2,Terrorist,CounterTerrorist,10,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,431.5887,-724.1412,-504.9108,-699.835
esea_match_13818366.dem,16,213758,1669.901,Team 2,Team 1,CounterTerrorist,Terrorist,14,7,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-504.9441,-700.5787,434.1609,-727.0422
esea_match_13818366.dem,16,213838,1670.527,Team 1,Team 2,Terrorist,CounterTerrorist,13,7,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,863.1898,378.8683,736.1682,182.4934
esea_match_13818366.dem,16,213864,1670.73,Team 2,Team 1,CounterTerrorist,Terrorist,21,10,FALSE,,Stomach,USP,Pistol,7.65612E+16,0,7.65612E+16,0,741.6688,194.6812,845.2067,389.561
esea_match_13818366.dem,16,213964,1671.512,Team 2,Team 1,CounterTerrorist,Terrorist,69,0,FALSE,,Head,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-505.0874,-706.6165,435.0969,-731.0339
esea_match_13818366.dem,16,214060,1672.263,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-64.70139,-273.6792,-8.53274,-1383.61
esea_match_13818366.dem,16,214116,1672.701,Team 2,Team 1,CounterTerrorist,Terrorist,16,7,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,1140.329,-69.57912,932.7438,432.1315
esea_match_13818366.dem,16,214168,1673.108,Team 2,Team 1,CounterTerrorist,Terrorist,16,7,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,1138.797,-63.62814,977.5875,435.3866
esea_match_13818366.dem,16,214178,1673.186,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-102.8192,-267.9791,0.4967905,-1383.286
esea_match_13818366.dem,16,214248,1673.734,Team 1,Team 2,Terrorist,CounterTerrorist,11,6,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,950.2421,450.3428,1124.236,-67.93838
esea_match_13818366.dem,16,214252,1673.765,Team 2,Team 1,CounterTerrorist,Terrorist,28,0,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-24.8341,-1384.952,-110.9657,-268.8069
esea_match_13818366.dem,16,214274,1673.937,Team 2,Team 1,CounterTerrorist,Terrorist,16,7,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,1121.088,-69.06974,924.6169,442.2295
esea_match_13818366.dem,16,214276,1673.953,Team 2,Team 1,CounterTerrorist,Terrorist,31,0,FALSE,,Head,USP,Pistol,7.65612E+16,0,7.65612E+16,0,752.0416,223.4358,923.1506,441.7314
esea_match_13818366.dem,16,214284,1674.015,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-105.0667,-268.247,-0.3312303,-1382.671
esea_match_13818366.dem,16,214294,1674.093,Team 2,Team 1,CounterTerrorist,Terrorist,28,0,FALSE,,Chest,USP,Pistol,7.65612E+16,0,7.65612E+16,0,2.37598,-1382.414,-95.53252,-267.4103
esea_match_13818366.dem,16,214334,1674.406,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-86.00829,-266.6223,-10.7028,-1383.696
esea_match_13818366.dem,16,214394,1674.875,Team 1,Team 2,Terrorist,CounterTerrorist,9,5,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-64.03013,-265.1797,8.027011,-1382.168
esea_match_13818366.dem,16,214444,1675.267,Team 1,Team 2,Terrorist,CounterTerrorist,3,2,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,-65.84253,-265.2656,28.47087,-1368.117
esea_match_13818366.dem,16,214538,1676.002,Team 2,Team 1,CounterTerrorist,Terrorist,23,0,FALSE,,RightLeg,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-254.6389,-733.8597,64.34059,-278.6825
esea_match_13818366.dem,16,214878,1678.661,Team 2,Team 1,CounterTerrorist,Terrorist,21,0,FALSE,,Head,USP,Pistol,7.65612E+16,0,7.65612E+16,0,-123.6224,-412.6273,141.3322,-398.4445
esea_match_13818366.dem,17,219378,1713.795,Team 2,Team 1,CounterTerrorist,Terrorist,31,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,473.6604,-1117.112,1065.58,-1046.318
esea_match_13818366.dem,17,219402,1713.983,Team 2,Team 1,CounterTerrorist,Terrorist,19,0,FALSE,,RightLeg,UMP,SMG,7.65612E+16,0,7.65612E+16,0,500.1561,-1124.311,1065.505,-1059.266
esea_match_13818366.dem,17,219424,1714.155,Team 2,Team 1,CounterTerrorist,Terrorist,25,0,FALSE,,RightArm,UMP,SMG,7.65612E+16,0,7.65612E+16,0,506.2009,-1101.91,1065.744,-1069.865
esea_match_13818366.dem,17,219436,1714.249,Team 2,Team 1,CounterTerrorist,Terrorist,25,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,506.7076,-1082.688,1065.94,-1075.279
esea_match_13818366.dem,17,219782,1716.955,Team 1,Team 2,Terrorist,CounterTerrorist,55,2,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,1020.088,463.4251,896.9031,447.4808
esea_match_13818366.dem,17,219822,1717.268,Team 1,Team 2,Terrorist,CounterTerrorist,45,2,FALSE,,Stomach,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,1024.335,459.0142,903.6948,419.6236
esea_match_13818366.dem,17,220212,1720.318,Team 2,Team 1,CounterTerrorist,Terrorist,14,0,FALSE,,RightLeg,UMP,SMG,7.65612E+16,0,7.65612E+16,0,11.04014,477.702,992.0797,155.6134
esea_match_13818366.dem,17,220868,1725.449,Team 1,Team 2,Terrorist,CounterTerrorist,81,0,FALSE,,Head,MP9,SMG,7.65612E+16,0,7.65612E+16,0,895.7034,463.9698,486.0041,-299.9891
esea_match_13818366.dem,17,220886,1725.59,Team 1,Team 2,Terrorist,CounterTerrorist,19,0,FALSE,,Head,MP9,SMG,7.65612E+16,0,7.65612E+16,0,895.7034,463.9698,486.0041,-299.9891
esea_match_13818366.dem,17,221516,1730.518,Team 2,Team 1,CounterTerrorist,Terrorist,48,12,FALSE,,Head,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-158.1478,412.9141,949.1731,199.2043
esea_match_13818366.dem,17,221708,1732.019,Team 2,Team 1,CounterTerrorist,Terrorist,13,0,FALSE,,RightLeg,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-163.423,403.347,1035.689,167.7548
esea_match_13818366.dem,17,222454,1737.854,Team 2,Team 1,CounterTerrorist,Terrorist,18,0,FALSE,,RightArm,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-156.8208,360.8192,907.7977,526.5372
esea_match_13818366.dem,17,222466,1737.948,Team 2,Team 1,CounterTerrorist,Terrorist,18,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-156.8208,360.8192,907.3295,529.4426
esea_match_13818366.dem,17,222478,1738.042,Team 2,Team 1,CounterTerrorist,Terrorist,18,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-156.8208,360.8192,907.472,528.5957
esea_match_13818366.dem,17,222624,1739.184,Team 2,Team 1,CounterTerrorist,Terrorist,46,0,FALSE,,Head,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-156.5959,359.54,906.7744,533.4138
esea_match_13818366.dem,17,223610,1746.896,Team 1,Team 2,Terrorist,CounterTerrorist,34,1,FALSE,,Chest,Deagle,Pistol,7.65612E+16,0,7.65612E+16,0,1052.008,180.4209,-221.1907,336.5164
esea_match_13818366.dem,17,223810,1748.46,Team 2,Team 1,CounterTerrorist,Terrorist,67,0,FALSE,,Head,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-208.4865,417.5036,1055.827,179.4999
esea_match_13818366.dem,17,223894,1749.117,Team 2,Team 1,CounterTerrorist,Terrorist,10,2,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-205.8212,431.6802,1054.165,169.7263
esea_match_13818366.dem,17,223904,1749.195,Team 2,Team 1,CounterTerrorist,Terrorist,13,3,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-206.5802,427.8929,1053.34,165.5099
esea_match_13818366.dem,17,223962,1749.649,Team 2,Team 1,CounterTerrorist,Terrorist,10,2,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-206.5802,427.8929,1049.085,145.9621
esea_match_13818366.dem,17,224752,1755.828,Team 2,Team 1,CounterTerrorist,Terrorist,12,3,FALSE,,RightArm,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-259.4996,390.8566,840.2233,266.407
esea_match_13818366.dem,17,224776,1756.016,Team 2,Team 1,CounterTerrorist,Terrorist,15,4,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-259.6634,386.9278,844.6282,276.8674
esea_match_13818366.dem,17,224788,1756.109,Team 2,Team 1,CounterTerrorist,Terrorist,12,3,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-260.1464,381.6469,846.9736,281.6489
esea_match_13818366.dem,17,225438,1761.193,Team 1,Team 2,Terrorist,CounterTerrorist,12,4,FALSE,,Chest,MP9,SMG,7.65612E+16,0,7.65612E+16,0,501.5281,-1060.408,314.9557,-366.05
esea_match_13818366.dem,17,225440,1761.209,Team 2,Team 1,CounterTerrorist,Terrorist,23,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,313.2096,-366.7159,497.9809,-1059.34
esea_match_13818366.dem,17,225452,1761.303,Team 2,Team 1,CounterTerrorist,Terrorist,23,0,FALSE,,RightArm,UMP,SMG,7.65612E+16,0,7.65612E+16,0,311.4623,-367.3366,495.7994,-1057.495
esea_match_13818366.dem,17,225462,1761.381,Team 2,Team 1,CounterTerrorist,Terrorist,23,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,313.7502,-366.6807,500.1922,-1055.975
esea_match_13818366.dem,17,225544,1762.022,Team 2,Team 1,CounterTerrorist,Terrorist,4,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,318.3858,-365.8064,536.6172,-1045.521
esea_match_13818366.dem,17,225692,1763.18,Team 2,Team 1,CounterTerrorist,Terrorist,12,3,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,6.787812,-4.996775,980.3353,392.7
esea_match_13818366.dem,17,225758,1763.696,Team 2,Team 1,CounterTerrorist,Terrorist,1,13,FALSE,,Head,UMP,SMG,7.65612E+16,0,7.65612E+16,0,6.802626,-4.969224,959.8249,380.8134
esea_match_13818366.dem,18,230075,1797.422,Team 2,Team 1,CounterTerrorist,Terrorist,27,0,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-54.79559,-330.5762,609.4471,-907.7526
esea_match_13818366.dem,18,230075,1797.422,Team 2,Team 1,CounterTerrorist,Terrorist,21,0,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-54.79559,-330.5762,544.0214,-948.3505
esea_match_13818366.dem,18,230161,1798.095,Team 2,Team 1,CounterTerrorist,Terrorist,17,0,FALSE,,RightLeg,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-163.7411,-940.2193,442.6321,-484.5908
esea_match_13818366.dem,18,230183,1798.267,Team 1,Team 2,Terrorist,CounterTerrorist,11,6,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,255.3608,-634.7705,-153.429,-937.8055
esea_match_13818366.dem,18,230211,1798.486,Team 1,Team 2,Terrorist,CounterTerrorist,15,8,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,217.6288,-606.6139,-140.1695,-950.882
esea_match_13818366.dem,18,230237,1798.69,Team 1,Team 2,Terrorist,CounterTerrorist,15,8,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,205.9784,-595.9653,-145.0038,-944.7264
esea_match_13818366.dem,18,230253,1798.815,Team 2,Team 1,CounterTerrorist,Terrorist,26,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-149.0113,-940.074,215.92,-606.0662
esea_match_13818366.dem,18,230299,1799.174,Team 1,Team 2,Terrorist,CounterTerrorist,12,6,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,232.748,-624.3698,-160.9361,-927.3688
esea_match_13818366.dem,18,230333,1799.44,Team 2,Team 1,CounterTerrorist,Terrorist,26,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-168.0058,-918.6165,218.3787,-605.7891
esea_match_13818366.dem,18,230333,1799.44,Team 2,Team 1,CounterTerrorist,Terrorist,7,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-168.0058,-918.6165,406.9843,-517.7864
esea_match_13818366.dem,18,230335,1799.456,Team 2,Team 1,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-358.1544,-373.627,305.3354,-396.1751
esea_match_13818366.dem,18,230345,1799.534,Team 2,Team 1,CounterTerrorist,Terrorist,33,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-173.1213,-911.8409,214.227,-600.5537
esea_match_13818366.dem,18,230361,1799.659,Team 2,Team 1,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-330.6343,-348.1703,280.2856,-354.4368
esea_match_13818366.dem,18,230369,1799.722,Team 1,Team 2,Terrorist,CounterTerrorist,15,8,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,215.6721,-602.1723,-179.5177,-902.9582
esea_match_13818366.dem,18,230371,1799.738,Team 1,Team 2,Terrorist,CounterTerrorist,14,8,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,314.0195,-591.062,-179.1627,-903.4675
esea_match_13818366.dem,18,230379,1799.8,Team 2,Team 1,CounterTerrorist,Terrorist,15,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-177.4279,-905.9294,219.7656,-607.2606
esea_match_13818366.dem,18,230387,1799.863,Team 2,Team 1,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-292.5474,-324.8309,248.1568,-317.8435
esea_match_13818366.dem,18,230409,1800.035,Team 1,Team 2,Terrorist,CounterTerrorist,11,6,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,434.18,-559.4573,-175.0208,-909.4038
esea_match_13818366.dem,18,230413,1800.066,Team 2,Team 1,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-251.3873,-304.5067,210.8492,-307.4866
esea_match_13818366.dem,18,230415,1800.082,Team 2,Team 1,CounterTerrorist,Terrorist,25,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-176.5204,-907.4136,252.1153,-611.122
esea_match_13818366.dem,18,230425,1800.16,Team 2,Team 1,CounterTerrorist,Terrorist,32,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-179.1698,-903.6744,247.075,-616.0435
esea_match_13818366.dem,18,230439,1800.269,Team 2,Team 1,CounterTerrorist,Terrorist,5,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-216.9371,-304.3812,167.4222,-305.1617
esea_match_13818366.dem,18,230439,1800.269,Team 2,Team 1,CounterTerrorist,Terrorist,20,0,FALSE,,LeftLeg,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-216.9371,-304.3812,167.4222,-305.1617
esea_match_13818366.dem,18,230443,1800.301,Team 1,Team 2,Terrorist,CounterTerrorist,12,7,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,162.8452,-305.0697,-212.8246,-302.7317
esea_match_13818366.dem,18,230447,1800.332,Team 1,Team 2,Terrorist,CounterTerrorist,7,7,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,450.536,-588.4148,-186.5294,-892.7013
esea_match_13818366.dem,18,230451,1800.363,Team 2,Team 1,CounterTerrorist,Terrorist,35,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-208.8031,-303.6503,158.3865,-305.0202
esea_match_13818366.dem,18,230463,1800.457,Team 2,Team 1,CounterTerrorist,Terrorist,6,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-205.3414,-311.4295,152.477,-305.0483
esea_match_13818366.dem,18,230473,1800.535,Team 2,Team 1,CounterTerrorist,Terrorist,21,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-204.0902,-318.6534,146.734,-305.1625
esea_match_13818366.dem,18,230589,1801.443,Team 2,Team 1,CounterTerrorist,Terrorist,16,0,FALSE,,RightArm,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-169.9077,-371.9066,112.749,-587.3371
esea_match_13818366.dem,18,230597,1801.505,Team 1,Team 2,Terrorist,CounterTerrorist,12,6,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,134.996,-701.3227,-167.9923,-381.4957
esea_match_13818366.dem,18,230619,1801.677,Team 1,Team 2,Terrorist,CounterTerrorist,49,27,FALSE,,Head,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,94.44405,-707.9417,-157.2292,-382.2302
esea_match_13818366.dem,18,230635,1801.802,Team 2,Team 1,CounterTerrorist,Terrorist,27,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-151.7436,-378.205,74.65492,-697.2206
esea_match_13818366.dem,18,230659,1801.99,Team 1,Team 2,Terrorist,CounterTerrorist,12,7,FALSE,,Chest,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,69.41328,-684.9924,-140.1729,-370.1105
esea_match_13818366.dem,18,230669,1802.068,Team 2,Team 1,CounterTerrorist,Terrorist,28,0,FALSE,,Chest,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-136.2789,-367.7238,67.48041,-678.9045
esea_match_13818366.dem,18,230681,1802.162,Team 2,Team 1,CounterTerrorist,Terrorist,24,0,FALSE,,Stomach,UMP,SMG,7.65612E+16,0,7.65612E+16,0,-133.7612,-366.2216,64.6251,-673.4553
esea_match_13818366.dem,18,230765,1802.819,Team 1,Team 2,Terrorist,CounterTerrorist,12,6,FALSE,,RightArm,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,367.5029,-405.5578,-76.75923,-330.6336
esea_match_13818366.dem,18,230835,1803.367,Team 1,Team 2,Terrorist,CounterTerrorist,3,8,FALSE,,Stomach,Glock,Pistol,7.65612E+16,0,7.65612E+16,0,367.5073,-413.2298,-91.0086,-365.8228
esea_match_13818366.dem,18,230899,1803.867,Team 2,Team 1,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-89.12087,-358.2799,343.3112,-416.6452
esea_match_13818366.dem,18,230925,1804.071,Team 2,Team 1,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,-89.12087,-358.2799,333.0235,-450.6471
esea_match_13818366.dem,18,231075,1805.244,Team 2,Team 1,CounterTerrorist,Terrorist,40,0,FALSE,,Stomach,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,376.449,-253.627,289.522,-531.866
esea_match_13818366.dem,18,231113,1805.541,Team 2,Team 1,CounterTerrorist,Terrorist,20,0,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,376.449,-253.627,276.5649,-508.186
esea_match_13818366.dem,19,235161,1837.14,Team 1,Team 2,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1003.877,-1179.654,85.28064,-610.3613
esea_match_13818366.dem,19,235173,1837.234,Team 1,Team 2,Terrorist,CounterTerrorist,25,0,FALSE,,LeftLeg,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,1002.563,-1181.692,93.78742,-625.9746
esea_match_13818366.dem,19,235349,1838.61,Team 2,Team 1,CounterTerrorist,Terrorist,31,10,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,37.33324,-776.1832,1002.536,-1181.733
esea_match_13818366.dem,19,235349,1838.61,Team 2,Team 1,CounterTerrorist,Terrorist,27,9,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,37.33324,-776.1832,1069.163,-1078.131
esea_match_13818366.dem,19,235969,1843.46,Team 1,Team 2,Terrorist,CounterTerrorist,21,3,FALSE,,Chest,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,515.0046,1315.969,623.5525,1377.156
esea_match_13818366.dem,19,235979,1843.538,Team 2,Team 1,CounterTerrorist,Terrorist,11,2,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,625.8138,1374.346,515.0046,1315.969
esea_match_13818366.dem,19,235981,1843.553,Team 1,Team 2,Terrorist,CounterTerrorist,79,16,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,515.0046,1315.969,626.6073,1372.932
esea_match_13818366.dem,19,236143,1844.821,Team 1,Team 2,Terrorist,CounterTerrorist,3,0,FALSE,,RightArm,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,980.7197,606.0061,-382.483,-88.79994
esea_match_13818366.dem,19,236277,1845.869,Team 1,Team 2,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,895.3989,-1241.963,201.2418,-703.1417
esea_match_13818366.dem,19,236301,1846.056,Team 1,Team 2,Terrorist,CounterTerrorist,2,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,894.1082,-1240.956,218.7937,-705.1005
esea_match_13818366.dem,19,236327,1846.26,Team 1,Team 2,Terrorist,CounterTerrorist,3,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,871.9923,-1232.432,218.2975,-707.9688
esea_match_13818366.dem,19,236353,1846.463,Team 1,Team 2,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,865.3412,-1230.503,210.7145,-707.9688
esea_match_13818366.dem,19,236363,1846.541,Team 1,Team 2,Terrorist,CounterTerrorist,97,15,FALSE,,Head,AK47,Rifle,7.65612E+16,0,7.65612E+16,0,982.371,605.0114,-387.7216,-77.70907
esea_match_13818366.dem,19,236379,1846.667,Team 1,Team 2,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,865.1411,-1230.845,202.5427,-711.0202
esea_match_13818366.dem,19,236405,1846.87,Team 1,Team 2,Terrorist,CounterTerrorist,5,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,861.105,-1228.739,188.0419,-740.0933
esea_match_13818366.dem,19,236429,1847.057,Team 1,Team 2,Terrorist,CounterTerrorist,6,0,FALSE,,Generic,Incendiary,Grenade,7.65612E+16,0,7.65612E+16,0,837.1315,-1230.608,171.5482,-779.4268
esea_match_13818366.dem,19,236633,1848.653,Team 2,Team 1,CounterTerrorist,Terrorist,5,1,FALSE,,Generic,HE,Grenade,7.65612E+16,0,7.65612E+16,0,-424.9591,1875.738,807.442,1681.386
esea_match_13818366.dem,19,239093,1867.894,Team 2,Team 1,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,126.2468,-1313.434,-114.9388,-430.5748
esea_match_13818366.dem,19,239093,1867.894,Team 2,Team 1,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,107.6688,-1323.046,-114.9388,-430.5748
esea_match_13818366.dem,19,239105,1867.988,Team 2,Team 1,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,7.65612E+16,0,7.65612E+16,0,107.6688,-1323.046,-115.0095,-435.5837
esea_match_13818366.dem,19,239107,1868.003,Team 2,Team 1,CounterTerrorist,Terrorist,5,4,FALSE,,Chest,M4A1,Rifle,7.65612E+16,0,7.65612E+16,0,126.2468,-1313.434,-114.3523,-435.6578
esea_match_13818366.dem,19,239151,1868.348,Team 2,Team 1,CounterTerrorist,Terrorist,15,4,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,-312.031,2168.897,26.68699,2171.756
esea_match_13818366.dem,19,239159,1868.41,Team 2,Team 1,CounterTerrorist,Terrorist,15,4,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,-310.8456,2179.411,24.30847,2174.612
esea_match_13818366.dem,19,239171,1868.504,Team 2,Team 1,CounterTerrorist,Terrorist,15,4,FALSE,,Chest,MP7,SMG,7.65612E+16,0,7.65612E+16,0,-309.3643,2193.23,20.70822,2177.434
